dip,paid,shares,buy day fraction,avg share price,current price,ROI,ROI/y
54.3,4152,6,0.06945248292626462,692.0,2789.82,303.2,8.92
54.4,4152,6,0.06945248292626462,692.0,2789.82,303.2,8.92
54.5,3439,5,0.05787706910522051,687.8,2789.82,305.6,8.99
54.6,3439,5,0.05787706910522051,687.8,2789.82,305.6,8.99
54.7,3439,5,0.05787706910522051,687.8,2789.82,305.6,8.99
54.8,3439,5,0.05787706910522051,687.8,2789.82,305.6,8.99
54.9,3439,5,0.05787706910522051,687.8,2789.82,305.6,8.99
55.0,3439,5,0.05787706910522051,687.8,2789.82,305.6,8.99
55.1,3439,5,0.05787706910522051,687.8,2789.82,305.6,8.99
55.2,3439,5,0.05787706910522051,687.8,2789.82,305.6,8.99
55.3,2738,4,0.04630165528417641,684.5,2789.82,307.6,9.05
55.4,2738,4,0.04630165528417641,684.5,2789.82,307.6,9.05
55.5,2738,4,0.04630165528417641,684.5,2789.82,307.6,9.05
55.6,2042,3,0.03472624146313231,680.67,2789.82,309.9,9.11
55.7,2042,3,0.03472624146313231,680.67,2789.82,309.9,9.11
55.8,2042,3,0.03472624146313231,680.67,2789.82,309.9,9.11
55.9,2042,3,0.03472624146313231,680.67,2789.82,309.9,9.11
