time interval,start year,end year,"start, end month",start price,end price,return (%),annual return (%)
8,1947,1955,9,15.37,43.369999,182.17305790500978,13.845126257918583
8,1947,1955,10,15.16,42.490002000000004,180.2770580474934,13.749224316350507
8,1947,1955,11,15.46,42.279999,173.4799417852522,13.400686805585504
8,1947,1955,12,15.07,45.349998,200.92898473788983,14.76461457545839
8,1948,1956,1,15.34,45.16,194.39374185136896,14.45007239048448
8,1948,1956,2,14.71,44.029999,199.32018354860634,14.687741479891137
8,1948,1956,3,14.07,45.540001000000004,223.66738450604123,15.814348194169225
8,1948,1956,4,15.12,48.700001,222.0899537037037,15.743642953723835
8,1948,1956,5,15.6,48.16,208.71794871794867,15.131784200203956
8,1948,1956,6,16.74,45.580002,172.28197132616492,13.33847395245822
8,1948,1956,7,16.700001,46.93,181.0179472444343,13.786766752254142
8,1948,1956,8,15.85,49.619999,213.0599305993691,15.332959287396353
8,1948,1956,9,16.16,47.889998999999996,196.34900371287128,14.544814683559215
8,1948,1956,10,15.67,44.700001,185.25846202935546,13.999990999297452
8,1948,1956,11,16.700001,46.52,178.5628575710864,13.662028128780634
8,1948,1956,12,15.01,45.98,206.32911392405063,15.020045307961706
8,1949,1957,1,14.95,46.200001,209.03010702341138,15.146329618669752
8,1949,1957,2,15.34,44.619999,190.87352672750976,14.278103534249876
8,1949,1957,3,14.71,43.740002000000004,197.34875594833449,14.593046569741697
8,1949,1957,4,14.94,44.139998999999996,195.44845381526105,14.501246660160149
8,1949,1957,5,14.78,46.02,211.3667117726658,15.254800290959093
8,1949,1957,6,14.14,47.369999,235.00706506364918,16.313934258888164
8,1949,1957,7,14.26,47.43,232.60869565217394,16.209518004478763
8,1949,1957,8,15.12,47.790001000000004,216.0714351851852,15.47106092819639
8,1949,1957,9,15.31,45.439999,196.79947093403004,14.566564546848348
8,1949,1957,10,15.6,42.759997999999996,174.10255128205128,13.432925971191946
8,1949,1957,11,16.200001,40.439999,149.62960804755508,12.114558710038681
8,1949,1957,12,16.15,41.360001000000004,156.09907739938086,12.473705065856144
8,1950,1958,1,16.66,40.330002,142.0768427370948,11.684821853604689
8,1950,1958,2,17.049999,42.040001000000004,146.56893528263555,11.941802317298333
8,1950,1958,3,17.24,41.130001,138.57309164733184,11.481468874542156
8,1950,1958,4,17.530001000000002,41.93,139.18994642384789,11.51745900408898
8,1950,1958,5,18.219998999999998,43.540001000000004,138.96818545379728,11.504529814774699
8,1950,1958,6,18.77,44.310001,136.06819925412893,11.33448022033068
8,1950,1958,7,17.639999,45.279999,156.6893512862444,12.506077029797114
8,1950,1958,8,18.02,47.490002000000004,163.54052164261935,12.877121315116957
8,1950,1958,9,18.549999,48.0,158.76012176604434,12.619130085032172
8,1950,1958,10,19.690001000000002,49.98,153.83442083116194,12.348897301713802
8,1950,1958,11,19.559998999999998,51.560001,163.5992005930062,12.88026260902486
8,1950,1958,12,19.66,52.689999,168.0060986775178,13.114449072559676
8,1951,1959,1,20.77,55.439999,166.92344246509387,13.057229737248498
8,1951,1959,2,21.77,55.209998999999996,153.60587505741847,12.33624782251026
8,1951,1959,3,21.85,55.73,155.05720823798623,12.416406936500369
8,1951,1959,4,21.32,55.689999,161.21012664165102,12.751869427266627
8,1951,1959,5,22.530001000000002,57.650002,155.88104501193763,12.461731160290125
8,1951,1959,6,21.48,58.630001,172.95158752327748,13.373277830020779
8,1951,1959,7,21.1,58.970001,179.4786777251185,13.708671353315548
8,1951,1959,8,22.51,60.709998999999996,169.70235006663702,13.203692071189899
8,1951,1959,9,23.280001000000002,58.869999,152.87799171486287,12.295894586159783
8,1951,1959,10,23.469998999999998,56.939999,142.60759022614363,11.715400810194732
8,1951,1959,11,23.1,57.41,148.5281385281385,12.05260200742444
8,1951,1959,12,23.01,58.700001,155.10647979139503,12.419121260360932
8,1952,1960,1,23.799999,59.91,151.72269965221426,12.231637014355655
8,1952,1960,2,24.299999,55.959998999999996,130.2880712052704,10.990020163093984
8,1952,1960,3,23.290001,56.009997999999996,140.48946155047392,11.59301366819474
8,1952,1960,4,24.18,55.43,129.23904052936314,10.926694780975454
8,1952,1960,5,23.17,54.130001,133.62106603366422,11.189557061925859
8,1952,1960,6,23.799999,55.889998999999996,134.8319384383167,11.26143202911356
8,1952,1960,7,25.120001000000002,57.060001,127.14967646697146,10.799809913083491
8,1952,1960,8,25.450001,55.529999,118.19252187848636,10.244005157242864
8,1952,1960,9,25.15,57.09,126.99801192842943,10.790559782769638
8,1952,1960,10,24.48,53.360001000000004,117.97386029411766,10.23018897305632
8,1952,1960,11,24.6,53.939999,119.26828861788618,10.311801822234322
8,1952,1960,12,25.68,55.299999,115.34267523364488,10.06297890329526
8,1953,1961,1,26.540001,57.57,116.91785166097017,10.163293621814674
8,1953,1961,2,26.51,61.900002,133.49680120709166,11.182162519309301
8,1953,1961,3,25.93,63.43,144.62013112225222,11.830823850160076
8,1953,1961,4,25.25,65.599998,159.8019722772277,12.675710545324126
8,1953,1961,5,24.73,65.16999799999999,163.52607359482408,12.876347765592676
8,1953,1961,6,24.15,66.559998,175.61075776397513,13.510757172868049
8,1953,1961,7,24.24,65.209999,169.01814768976897,13.16775414879321
8,1953,1961,8,24.84,67.370003,171.21579307568436,13.2829035562408
8,1953,1961,9,23.42,68.190002,191.16140905209224,14.292235281698783
8,1953,1961,10,23.49,66.769997,184.24860366113242,13.949465527891336
8,1953,1961,11,24.66,68.730003,178.71047445255473,13.669555400018996
8,1953,1961,12,24.780001000000002,71.779999,189.66907224902855,14.218845487820042
8,1954,1962,1,24.950001,70.959999,184.40880222810412,13.957491091355823
8,1954,1962,2,25.99,69.260002,166.48711812235476,13.034112183643876
8,1954,1962,3,26.25,70.199997,167.42855999999998,13.083950865982953
8,1954,1962,4,27.17,69.370003,155.31837688627158,12.430789247551122
8,1954,1962,5,28.209999,65.699997,132.89613374321635,11.146370384962335
8,1954,1962,6,29.190001000000002,59.380001,103.42582722076644,9.28253516663391
8,1954,1962,7,29.209999,55.860001000000004,91.23588809434744,8.441664392118597
8,1954,1962,8,30.99,57.75,86.35043562439498,8.09143974247506
8,1954,1962,9,30.040001,58.560001,94.94007673302008,8.70202674985312
8,1954,1962,10,32.290001000000004,55.490002000000004,71.848870490899,7.002354786283638
8,1954,1962,11,31.790001,57.119999,79.67913558731878,7.599983863073745
8,1954,1962,12,33.990002000000004,61.939999,82.23005400235044,7.78975889301039
8,1955,1963,1,36.75,62.689999,70.58503129251702,6.9036700379748295
8,1955,1963,2,36.720001,66.309998,80.5827783065692,7.667478257053184
8,1955,1963,3,36.830002,64.099998,74.04288492843416,7.172172439238111
8,1955,1963,4,36.950001,66.849998,80.92015207252632,7.692601449628511
8,1955,1963,5,38.040001000000004,69.970001,83.93795783549002,7.915523055851592
8,1955,1963,6,37.959998999999996,70.690002,86.2223494789871,8.082149999628175
8,1955,1963,7,41.189999,68.860001,67.1765056367202,6.63429583504509
8,1955,1963,8,42.93,69.07,60.8898206382483,6.124601126183604
8,1955,1963,9,43.369999,72.660004,67.53517564065427,6.662866440411119
8,1955,1963,10,42.490002000000004,72.220001,69.9693989188327,6.855367507925303
8,1955,1963,11,42.279999,73.83000200000001,74.62157934298914,7.216651350816172
8,1955,1963,12,45.349998,73.660004,62.42559481480021,6.250702027005062
8,1956,1964,1,45.16,75.43,67.02834366696193,6.622478028622103
8,1956,1964,2,44.029999,76.970001,74.81263399529034,7.231307644725571
8,1956,1964,3,45.540001000000004,77.970001,71.21211964839435,6.952714842963337
8,1956,1964,4,48.700001,79.239998,62.7104648314073,6.273977638275752
8,1956,1964,5,48.16,80.16999799999999,66.4659426910299,6.577535726535233
8,1956,1964,6,45.580002,80.110001,75.75690540777072,7.303539963519645
8,1956,1964,7,46.93,82.269997,75.3036373321969,7.268909578360039
8,1956,1964,8,49.619999,83.0,67.27126495911457,6.641849295295321
8,1956,1964,9,47.889998999999996,82.18,71.60159055338467,6.983096434640146
8,1956,1964,10,44.700001,84.08000200000001,88.09843427072856,8.217662156068805
8,1956,1964,11,46.52,85.18,83.10404127257094,7.854244548151468
8,1956,1964,12,45.98,83.550003,81.70944541104829,7.751217954252487
8,1957,1965,1,46.200001,84.230003,82.3160198632896,7.796113722623321
8,1957,1965,2,44.619999,87.58000200000001,96.27970408515698,8.795122199339556
8,1957,1965,3,43.740002000000004,87.25,99.47415640264488,9.01489219094751
8,1957,1965,4,44.139998999999996,86.32,95.55958757497933,8.745148103703615
8,1957,1965,5,46.02,89.230003,93.89396566710124,8.628938734422409
8,1957,1965,6,47.369999,88.720001,87.29154079146168,8.1595247464878
8,1957,1965,7,47.43,84.480003,78.11512333965844,7.482460426817772
8,1957,1965,8,47.790001000000004,85.41999799999999,78.74031431805157,7.529546616435789
8,1957,1965,9,45.439999,87.16999799999999,91.83538714426467,8.484099998287299
8,1957,1965,10,42.759997999999996,89.900002,110.24323247161986,9.733758155324846
8,1957,1965,11,40.439999,92.230003,128.06628407681217,10.855599725815246
8,1957,1965,12,41.360001000000004,91.5,121.22823449641595,10.434576277242646
8,1958,1966,1,40.330002,92.18,128.56433282596913,10.885831515331578
8,1958,1966,2,42.040001000000004,92.160004,119.21979497574226,10.30875194054226
8,1958,1966,3,41.130001,90.059998,118.9642494781364,10.292670311365338
8,1958,1966,4,41.93,89.940002,114.50036250894348,10.00907267861384
8,1958,1966,5,43.540001000000004,90.900002,108.77354136946389,9.6375778165668
8,1958,1966,6,44.310001,86.099998,94.31278730957375,8.65824161485298
8,1958,1966,7,45.279999,85.610001,89.06802758542464,8.287234273627252
8,1958,1966,8,47.490002000000004,82.309998,73.32068758388341,7.116481900246718
8,1958,1966,9,48.0,77.699997,61.87499374999999,6.20561315416206
8,1958,1966,10,49.98,74.900002,49.85994797919169,5.186667761306629
8,1958,1966,11,51.560001,80.809998,56.730016355119915,5.77767631437569
8,1958,1966,12,52.689999,80.08000200000001,51.98330521888985,5.371821043164604
8,1959,1967,1,55.439999,80.379997,44.98556718949436,4.7527894293542206
8,1959,1967,2,55.209998999999996,86.43,56.54772969657182,5.762290239868961
8,1959,1967,3,55.73,87.68,57.3299838507088,5.8282067877256205
8,1959,1967,4,55.689999,89.239998,60.24420830030901,6.0712758610361295
8,1959,1967,5,57.650002,93.839996,62.77535601820101,6.279274655877809
8,1959,1967,6,58.630001,90.230003,53.89732468194908,5.536790779332201
8,1959,1967,7,58.970001,90.910004,54.16313796569207,5.559559129407554
8,1959,1967,8,60.709998999999996,95.370003,57.091096311828316,5.808107432510745
8,1959,1967,9,58.869999,93.68,59.13028977629167,5.978826604198018
8,1959,1967,10,56.939999,96.32,69.16052281630702,6.791669831019842
8,1959,1967,11,57.41,92.709999,61.4875439818847,6.173804276664874
8,1959,1967,12,58.700001,94.5,60.98807221485396,6.132699933050967
8,1960,1968,1,59.91,96.110001,60.42397095643466,6.086142469042266
8,1960,1968,2,55.959998999999996,92.559998,65.4038592816987,6.492299477197916
8,1960,1968,3,56.009997999999996,89.110001,59.096597361064006,5.976021502293216
8,1960,1968,4,55.43,92.480003,66.84106620963377,6.60752713160444
8,1960,1968,5,54.130001,97.970001,80.99020726048019,7.6978131048669685
8,1960,1968,6,55.889998999999996,99.989998,78.90499157103226,7.541925285003481
8,1960,1968,7,57.060001,99.400002,74.20259421306355,7.18446073476271
8,1960,1968,8,55.529999,97.279999,75.18458626300355,7.25980090094851
8,1960,1968,9,57.09,99.32,73.97092310387106,7.166632353138103
8,1960,1968,10,53.360001000000004,102.860001,92.76611520303379,8.549752330310078
8,1960,1968,11,53.939999,103.059998,91.06414518101862,8.42948610202332
8,1960,1968,12,55.299999,108.120003,95.51537966573922,8.742074953967771
8,1961,1969,1,57.57,103.93,80.52805280528055,7.66339914571037
8,1961,1969,2,61.900002,102.889999,66.21970222230364,6.557816451275289
8,1961,1969,3,63.43,98.379997,55.100105628251626,5.639542496607941
8,1961,1969,4,65.599998,101.41999799999999,54.603660201331095,5.5972167231195025
8,1961,1969,5,65.16999799999999,103.510002,58.830758288499574,5.953870507001224
8,1961,1969,6,66.559998,102.940002,54.65745957504389,5.601809272389979
8,1961,1969,7,65.209999,98.08000200000001,50.406384763171076,5.234534437246574
8,1961,1969,8,67.370003,93.470001,38.74127480742431,4.177926705263424
8,1961,1969,9,68.190002,95.540001,40.10851766802999,4.305706075543103
8,1961,1969,10,66.769997,92.519997,38.56522563569982,4.161393568840421
8,1961,1969,11,68.730003,97.150002,41.35020771059765,4.420809671551917
8,1961,1969,12,71.779999,93.220001,29.86904750444479,3.3209062749351537
8,1962,1970,1,70.959999,93.0,31.059753819895075,3.4388464104555982
8,1962,1970,2,69.260002,85.75,23.80883269394072,2.705559694614257
8,1962,1970,3,70.199997,89.709999,27.79202682871911,3.1128925054045187
8,1962,1970,4,69.370003,90.07,29.839982852530646,3.3180155936059164
8,1962,1970,5,65.699997,81.440002,23.95739074386869,2.7209561466474685
8,1962,1970,6,59.380001,77.839996,31.087899442777033,3.4416228894837975
8,1962,1970,7,55.860001000000004,72.940002,30.57644234557031,3.3910876361767706
8,1962,1970,8,57.75,77.019997,33.36796017316017,3.664829707660866
8,1962,1970,9,58.560001,80.949997,38.234282133977416,4.13026417690161
8,1962,1970,10,55.490002000000004,84.32,51.95530178571626,5.369393958626945
8,1962,1970,11,57.119999,83.510002,46.200986453098494,4.862157245884613
8,1962,1970,12,61.939999,87.470001,41.217310965729915,4.4085326315504325
8,1963,1971,1,62.689999,91.150002,45.397995619684096,4.789990853694537
8,1963,1971,2,66.309998,96.41999799999999,45.40793380811141,4.790886147615847
8,1963,1971,3,64.099998,97.0,51.32605776368355,5.314753307591569
8,1963,1971,4,66.849998,100.389999,50.172029922872994,5.21402412872074
8,1963,1971,5,69.970001,103.290001,47.62040806602248,4.988879373434263
8,1963,1971,6,70.690002,100.199997,41.74564176699271,4.45728034193531
8,1963,1971,7,68.860001,99.779999,44.902697576202485,4.745303343977025
8,1963,1971,8,69.07,95.959999,38.931517301288565,4.195772142121457
8,1963,1971,9,72.660004,99.07,36.34736381242148,3.9515197940693136
8,1963,1971,10,72.220001,98.93,36.98421300215713,4.012088029816674
8,1963,1971,11,73.83000200000001,92.800003,25.69416292308917,2.899766380531288
8,1963,1971,12,73.660004,95.440002,29.568282401939605,3.2909656779743113
8,1964,1972,1,75.43,101.66999799999999,34.78721728755134,3.80208773483115
8,1964,1972,2,76.970001,104.010002,35.1305711948737,3.835103842850618
8,1964,1972,3,77.970001,107.349998,37.68115508937855,4.078089756861281
8,1964,1972,4,79.239998,107.480003,35.63857359007001,3.883817772048004
8,1964,1972,5,80.16999799999999,106.690002,33.07971144018242,3.6367967857714234
8,1964,1972,6,80.110001,109.690002,36.924229972235324,4.006393800898067
8,1964,1972,7,82.269997,107.489998,30.6551621729122,3.3988769266521057
8,1964,1972,8,83.0,108.400002,30.60241204819276,3.3936577802908596
8,1964,1972,9,82.18,111.510002,35.68995132635677,3.8887356495482805
8,1964,1972,10,84.08000200000001,110.160004,31.01807966179637,3.4347344247760203
8,1964,1972,11,85.18,112.66999799999999,32.2728316506222,3.558042200759215
8,1964,1972,12,83.550003,117.379997,40.49071548208083,4.341230251171679
8,1965,1973,1,84.230003,119.099998,41.39854417433655,4.425272503442224
8,1965,1973,2,87.58000200000001,114.760002,31.034482049909062,3.4363529835906848
8,1965,1973,3,87.25,111.050003,27.27794040114613,3.060950230165038
8,1965,1973,4,86.32,110.18,27.641334569045426,3.0976858281148267
8,1965,1973,5,89.230003,107.099998,20.02689050677271,2.3080529060760524
8,1965,1973,6,88.720001,103.93,17.143821943825287,1.9975931205942432
8,1965,1973,7,84.480003,102.900002,21.803975314726266,2.496180742858578
8,1965,1973,8,85.41999799999999,106.83000200000001,25.064393000805296,2.835179377469177
8,1965,1973,9,87.16999799999999,104.510002,19.89216978070827,2.2936917615225205
8,1965,1973,10,89.900002,108.209999,20.36707073710633,2.3442532301314767
8,1965,1973,11,92.230003,107.690002,16.76244009229839,1.956025039167586
8,1965,1973,12,91.5,93.900002,2.62295300546449,0.32416722962007594
8,1966,1974,1,92.18,97.68,5.9665871121718395,0.7270508044842083
8,1966,1974,2,92.160004,95.32,3.4288149553465708,0.4223068613357972
8,1966,1974,3,90.059998,95.529999,6.073729870613609,0.7397758098354856
8,1966,1974,4,89.940002,93.25,3.680228959745846,0.4527876864177882
8,1966,1974,5,90.900002,92.220001,1.452144082461082,0.18037516109692397
8,1966,1974,6,86.099998,89.099998,3.4843206384278957,0.4290418080665548
8,1966,1974,7,85.610001,86.019997,0.4789113365388342,0.05973886211385615
8,1966,1974,8,82.309998,78.75,-4.325110055281489,-0.5511543526558138
8,1966,1974,9,77.699997,70.519997,-9.240669597451845,-1.2046713252406027
8,1966,1974,10,74.900002,63.389998999999996,-15.367159803280117,-2.0639994817925666
8,1966,1974,11,80.809998,73.879997,-8.575672777519427,-1.1144754514883282
8,1966,1974,12,80.08000200000001,68.110001,-14.947553322988194,-2.0034353482405898
8,1967,1975,1,80.379997,70.230003,-12.627512290153486,-1.6732153536991978
8,1967,1975,2,86.43,77.82,-9.961818812912194,-1.3031392740653458
8,1967,1975,3,87.68,83.029999,-5.303377052919711,-0.6788335317020611
8,1967,1975,4,89.239998,82.639999,-7.395785687937817,-0.95584664609768
8,1967,1975,5,93.839996,88.099998,-6.116792673350069,-0.785878840987797
8,1967,1975,6,90.230003,92.58000200000001,2.6044540860760135,0.32190648408556566
8,1967,1975,7,90.910004,94.849998,4.333949869807507,0.5317415682530635
8,1967,1975,8,95.370003,87.989998,-7.738287478086791,-1.001710943949241
8,1967,1975,9,93.68,85.480003,-8.753199188727589,-1.1384976733258334
8,1967,1975,10,96.32,82.93,-13.901578073089693,-1.8535944444860841
8,1967,1975,11,92.709999,88.089996,-4.983284489087303,-0.63692991108939
8,1967,1975,12,94.5,90.66999799999999,-4.052912169312172,-0.5158314330206082
8,1968,1976,1,96.110001,90.900002,-5.420870820717183,-0.6942458520718064
8,1968,1976,2,92.559998,100.870003,8.977965837899005,1.0804896740852499
8,1968,1976,3,89.110001,100.019997,12.243290177945365,1.454204186272201
8,1968,1976,4,92.480003,102.239998,10.553627469064853,1.2620288818177006
8,1968,1976,5,97.970001,100.91999799999999,3.011122761956475,0.3715232478877395
8,1968,1976,6,99.989998,99.849998,-0.14001400420070587,-0.017512480810766284
8,1968,1976,7,99.400002,103.589996,4.2152856294711105,0.5174419766524663
8,1968,1976,8,97.279999,103.190002,6.075249856859077,0.7399562528559223
8,1968,1976,9,99.32,104.059998,4.772450664518724,0.584459790382752
8,1968,1976,10,102.860001,104.16999799999999,1.273572805040124,0.1583165726769531
8,1968,1976,11,103.059998,103.099998,0.038812343078054035,0.004850719273141735
8,1968,1976,12,108.120003,102.489998,-5.2071816905147505,-0.6662274958873393
8,1969,1977,1,103.93,107.0,2.9539112864428008,0.36455337101275465
8,1969,1977,2,102.889999,102.540001,-0.3401671721271926,-0.0425843123162295
8,1969,1977,3,98.379997,100.660004,2.317551402242879,0.2867984848634819
8,1969,1977,4,101.41999799999999,99.209999,-2.1790564421032554,-0.27501470310071774
8,1969,1977,5,103.510002,98.93,-4.424695113038446,-0.5640994052876436
8,1969,1977,6,102.940002,96.93,-5.838354267760748,-0.7491453766853118
8,1969,1977,7,98.08000200000001,100.099998,2.0595391097157467,0.2551521324302142
8,1969,1977,8,93.470001,99.120003,6.04472230614399,0.7363317841295736
8,1969,1977,9,95.540001,96.83000200000001,1.3502208357732748,0.1677889314855907
8,1969,1977,10,92.519997,96.739998,4.561177190699639,0.5590838451516422
8,1969,1977,11,97.150002,91.349998,-5.970153248169774,-0.7665213195490739
8,1969,1977,12,93.220001,94.690002,1.5769158809599393,0.1957678435789978
8,1970,1978,1,93.0,93.82,0.8817204301075243,0.10979222442148995
8,1970,1978,2,85.75,89.93,4.87463556851313,0.5967171041012298
8,1970,1978,3,89.709999,87.190002,-2.8090480750088798,-0.3555235885557173
8,1970,1978,4,90.07,88.459999,-1.7874997224381017,-0.22520459134197646
8,1970,1978,5,81.440002,97.66999799999999,19.928776524342396,2.297595413899467
8,1970,1978,6,77.839996,97.349998,25.064238184184905,2.8351634650628066
8,1970,1978,7,72.940002,95.089996,30.367416222445385,3.370384639803281
8,1970,1978,8,77.019997,100.660004,30.693336692807183,3.4026527992897737
8,1970,1978,9,80.949997,103.68,28.079065895456434,3.141814873369553
8,1970,1978,10,84.32,102.959999,22.10626067362429,2.5279423362226217
8,1970,1978,11,83.510002,96.849998,15.974129661738012,1.8697265198732271
8,1970,1978,12,87.470001,96.279999,10.072022292534344,1.2067824835598318
8,1971,1979,1,91.150002,96.730003,6.121778252950549,0.7454787113677641
8,1971,1979,2,96.41999799999999,99.959999,3.6714385743920053,0.45172305302783045
8,1971,1979,3,97.0,96.900002,-0.10309072164947919,-0.012892155975485764
8,1971,1979,4,100.389999,100.900002,0.508021720370766,0.06336202073904396
8,1971,1979,5,103.290001,101.68,-1.5587191251939303,-0.19618167193926617
8,1971,1979,6,100.199997,99.16999799999999,-1.0279431445492038,-0.12907449811987437
8,1971,1979,7,99.779999,101.989998,2.2148717399766538,0.2742127427820762
8,1971,1979,8,95.959999,104.16999799999999,8.555647233802066,1.0314422341805907
8,1971,1979,9,99.07,107.440002,8.448573735742414,1.0189803525853858
8,1971,1979,10,98.93,108.559998,9.73415344182753,1.1678981383317133
8,1971,1979,11,92.800003,102.57,10.528013668275404,1.2590959518470557
8,1971,1979,12,95.440002,105.83000200000001,10.886420559798404,1.300081687419219
8,1972,1980,1,101.66999799999999,105.760002,4.02282293740186,0.49421900817152586
8,1972,1980,2,104.010002,115.120003,10.68166598054676,1.276681131348778
8,1972,1980,3,107.349998,112.5,4.797393661805183,0.5874527248549422
8,1972,1980,4,107.480003,102.18,-4.931152634969682,-0.630116980757689
8,1972,1980,5,106.690002,105.459999,-1.152875599346237,-0.14484159477897718
8,1972,1980,6,109.690002,110.760002,0.9754763246334841,0.12141730999719602
8,1972,1980,7,107.489998,114.93,6.921576089339965,0.8400770840043092
8,1972,1980,8,108.400002,121.209999,11.817340187871949,1.4059982589617936
8,1972,1980,9,111.510002,123.739998,10.967622438030267,1.3093514459386002
8,1972,1980,10,110.160004,127.129997,15.404858736207029,1.8070871250245313
8,1972,1980,11,112.66999799999999,129.03999299999998,14.529151762299652,1.7101993511568603
8,1972,1980,12,117.379997,137.21000700000002,16.89385798842713,1.9703621123422055
8,1973,1981,1,119.099998,136.33999599999999,14.475229462220462,1.7042122532878956
8,1973,1981,2,114.760002,126.910004,10.58731421074739,1.2658853056490615
8,1973,1981,3,111.050003,132.009995,18.87437319564953,2.1847366476525742
8,1973,1981,4,110.18,136.570007,23.95172172808131,2.720368910208415
8,1973,1981,5,107.099998,132.720001,23.92157187528612,2.7172453819686693
8,1973,1981,6,103.93,132.41000400000001,27.40306360050033,3.073609310163472
8,1973,1981,7,102.900002,129.770004,26.112732242706848,2.9425369284267866
8,1973,1981,8,106.83000200000001,130.479996,22.137970193054947,2.5312701165219886
8,1973,1981,9,104.510002,123.019997,17.711218683164898,2.059216979148615
8,1973,1981,10,108.209999,117.08000200000001,8.197027152731074,0.989661383127105
8,1973,1981,11,107.690002,124.199997,15.331037880378151,1.7989444973322666
8,1973,1981,12,93.900002,126.099998,34.29179479676687,3.7543191325670966
8,1974,1982,1,97.68,122.739998,25.655198607698605,2.8957785632689026
8,1974,1982,2,95.32,117.779999,23.562734997901824,2.6800186964470285
8,1974,1982,3,95.529999,113.309998,18.611953507923708,2.1565122920842894
8,1974,1982,4,93.25,113.790001,22.026810723860592,2.519601077141953
8,1974,1982,5,92.220001,116.82,26.675340200874654,2.9998304757562932
8,1974,1982,6,89.099998,111.68,25.34231482249867,2.863717069023486
8,1974,1982,7,86.019997,108.709999,26.377589852740858,2.9695366758480057
8,1974,1982,8,78.75,108.980003,38.3873053968254,4.144666032191857
8,1974,1982,9,70.519997,118.25,67.68293396268861,6.674620873666304
8,1974,1982,10,63.389998999999996,121.970001,92.41205698709666,8.524810284257756
8,1974,1982,11,73.879997,135.470001,83.36492487946363,7.873441203026155
8,1974,1982,12,68.110001,138.720001,103.67053143928158,9.29895874143758
8,1975,1983,1,70.230003,138.33999599999999,96.9813328927239,8.843659234486246
8,1975,1983,2,77.82,142.96000700000002,83.7059971729633,7.898502386063266
8,1975,1983,3,83.029999,150.880005,81.71745973404143,7.751811990791824
8,1975,1983,4,82.639999,153.020004,85.164576296764,8.005218094002519
8,1975,1983,5,88.099998,162.110001,84.00681575497882,7.920572055625974
8,1975,1983,6,92.58000200000001,162.550003,75.57787803893112,7.289871342136411
8,1975,1983,7,94.849998,168.639999,77.79652351705899,7.458409464441562
8,1975,1983,8,87.989998,162.03999299999998,84.15728683162374,7.931599580517146
8,1975,1983,9,85.480003,164.229996,92.12680186733265,8.504685924688404
8,1975,1983,10,82.93,165.809998,99.93970577595562,9.046663267065224
8,1975,1983,11,88.089996,163.66000400000001,85.78727600350898,8.050553489002965
8,1975,1983,12,90.66999799999999,166.490005,83.62193522933575,7.892329496848793
8,1976,1984,1,90.900002,164.03999299999998,80.46203453328854,7.658476857387786
8,1976,1984,2,100.870003,162.740005,61.3363737086436,6.16137537669903
8,1976,1984,3,100.019997,158.190002,58.15837506973729,5.897699160880654
8,1976,1984,4,102.239998,157.979996,54.51877845302775,5.589968002361667
8,1976,1984,5,100.91999799999999,161.679993,60.20610008335514,6.068122386831654
8,1976,1984,6,99.849998,153.240005,53.4702133894885,5.5001342119761265
8,1976,1984,7,103.589996,153.199997,47.89072585735017,5.012891679569065
8,1976,1984,8,103.190002,154.080002,49.31679330716554,5.138937004423894
8,1976,1984,9,104.059998,164.880005,58.44705762919582,5.921841443944631
8,1976,1984,10,104.16999799999999,164.619995,58.03014126965809,5.886962704600718
8,1976,1984,11,103.099998,167.490005,62.45393622607054,6.253019291868633
8,1976,1984,12,102.489998,162.820007,58.86428937192487,5.956666265845101
8,1977,1985,1,107.0,165.369995,54.551397196261675,5.592753985753096
8,1977,1985,2,102.540001,178.630005,74.20519139647756,7.184660484864858
8,1977,1985,3,100.660004,183.229996,82.02859995912577,7.774856581407907
8,1977,1985,4,99.209999,181.270004,82.71344201908519,7.825458211298941
8,1977,1985,5,98.93,178.369995,80.29919640149599,7.6463289907076515
8,1977,1985,6,96.93,189.320007,95.31621479418135,8.728222297182796
8,1977,1985,7,100.099998,192.429993,92.23775908566951,8.512516909989355
8,1977,1985,8,99.120003,192.110001,93.81557222107834,8.623447779919214
8,1977,1985,9,96.83000200000001,187.91000400000001,94.0617578423679,8.640684966920297
8,1977,1985,10,96.739998,185.070007,91.30660618785625,8.446676230788297
8,1977,1985,11,91.349998,191.529999,109.6661228169923,9.696060988057308
8,1977,1985,12,94.690002,200.46000700000002,111.7013441397963,9.828601089126776
8,1978,1986,1,93.82,209.58999599999999,123.39586015774886,10.569256707699548
8,1978,1986,2,89.93,213.960007,137.91838874680303,11.443181331242535
8,1978,1986,3,87.190002,225.419998,158.53881503523758,12.607085772505421
8,1978,1986,4,88.459999,235.13999900000002,165.81505952764033,12.998439964651398
8,1978,1986,5,97.66999799999999,235.16000400000001,140.76994861820316,11.609274483300137
8,1978,1986,6,97.349998,245.039993,151.71032155542522,12.230947146122006
8,1978,1986,7,95.089996,252.039993,165.0541630057488,12.957956935804948
8,1978,1986,8,100.660004,234.91000400000001,133.3697542869162,11.174598863788287
8,1978,1986,9,103.68,248.520004,139.69907793209876,11.547102938592424
8,1978,1986,10,102.959999,233.600006,126.88423491534806,10.783616889350478
8,1978,1986,11,96.849998,245.80000299999998,153.79453595858615,12.34669048441508
8,1978,1986,12,96.279999,249.05000299999998,158.6726273231473,12.614369398793567
8,1979,1987,1,96.730003,246.44999700000002,154.78133914665548,12.401201084688008
