,date,close,daily change,daily change pct,high to date,off from high,buy,shares bought,shares owned,cash spend,cash balance,market value,current gain
7814,1959-03-31,55.44,-0.01,-0.02,56.67,-2.17,True,1,1068,-55.44,-48138.31,59209.92,11071.61
7815,1959-04-01,55.69,0.25,0.45,56.67,-1.73,True,1,1069,-55.69,-48194.0,59532.61,11338.61
7816,1959-04-02,56.0,0.31,0.56,56.67,-1.18,True,1,1070,-56.0,-48250.0,59920.0,11670.0
7817,1959-04-03,56.44,0.44,0.79,56.67,-0.41,True,1,1071,-56.44,-48306.44,60447.24,12140.8
7818,1959-04-06,56.6,0.16,0.28,56.67,-0.12,True,1,1072,-56.6,-48363.04,60675.2,12312.16
7819,1959-04-07,56.48,-0.12,-0.21,56.67,-0.34,True,1,1073,-56.48,-48419.52,60603.04,12183.52
7820,1959-04-08,56.21,-0.27,-0.48,56.67,-0.81,True,1,1074,-56.21,-48475.73,60369.54,11893.81
7821,1959-04-09,56.17,-0.04,-0.07,56.67,-0.88,True,1,1075,-56.17,-48531.9,60382.75,11850.85
7822,1959-04-10,56.22,0.05,0.09,56.67,-0.79,True,1,1076,-56.22,-48588.12,60492.72,11904.6
7823,1959-04-13,56.43,0.21,0.37,56.67,-0.42,True,1,1077,-56.43,-48644.55,60775.11,12130.56
7824,1959-04-14,56.71,0.28,0.5,56.71,0.0,True,1,1078,-56.71,-48701.26,61133.38,12432.12
7825,1959-04-15,56.96,0.25,0.44,56.96,0.0,True,1,1079,-56.96,-48758.22,61459.84,12701.62
7826,1959-04-16,57.43,0.47,0.82,57.43,0.0,True,1,1080,-57.43,-48815.65,62024.4,13208.75
7827,1959-04-17,57.92,0.49,0.85,57.92,0.0,True,1,1081,-57.92,-48873.57,62611.52,13737.95
7828,1959-04-20,58.17,0.25,0.43,58.17,0.0,True,1,1082,-58.17,-48931.74,62939.94,14008.2
7829,1959-04-21,58.11,-0.06,-0.1,58.17,-0.1,True,1,1083,-58.11,-48989.85,62933.13,13943.28
7830,1959-04-22,57.73,-0.38,-0.65,58.17,-0.76,True,1,1084,-57.73,-49047.58,62579.32,13531.74
7831,1959-04-23,57.6,-0.13,-0.22,58.17,-0.98,True,1,1085,-57.6,-49105.18,62496.0,13390.82
7832,1959-04-24,57.96,0.36,0.62,58.17,-0.36,True,1,1086,-57.96,-49163.14,62944.56,13781.42
7833,1959-04-27,58.14,0.18,0.31,58.17,-0.05,True,1,1087,-58.14,-49221.28,63198.18,13976.9
7834,1959-04-28,57.92,-0.22,-0.38,58.17,-0.43,True,1,1088,-57.92,-49279.2,63016.96,13737.76
7835,1959-04-29,57.69,-0.23,-0.4,58.17,-0.82,True,1,1089,-57.69,-49336.89,62824.41,13487.52
7836,1959-04-30,57.59,-0.1,-0.17,58.17,-1.0,True,1,1090,-57.59,-49394.48,62773.1,13378.62
7837,1959-05-01,57.65,0.06,0.1,58.17,-0.89,True,1,1091,-57.65,-49452.13,62896.15,13444.02
7838,1959-05-04,57.65,0.0,0.0,58.17,-0.89,True,1,1092,-57.65,-49509.78,62953.8,13444.02
7839,1959-05-05,57.75,0.1,0.17,58.17,-0.72,True,1,1093,-57.75,-49567.53,63120.75,13553.22
7840,1959-05-06,57.61,-0.14,-0.24,58.17,-0.96,True,1,1094,-57.61,-49625.14,63025.34,13400.2
7841,1959-05-07,56.88,-0.73,-1.27,58.17,-2.22,True,1,1095,-56.88,-49682.02,62283.6,12601.58
7842,1959-05-08,57.32,0.44,0.77,58.17,-1.46,True,1,1096,-57.32,-49739.34,62822.72,13083.38
7843,1959-05-11,57.96,0.64,1.12,58.17,-0.36,True,1,1097,-57.96,-49797.3,63582.12,13784.82
7844,1959-05-12,57.96,0.0,0.0,58.17,-0.36,True,1,1098,-57.96,-49855.26,63640.08,13784.82
7845,1959-05-13,57.97,0.01,0.02,58.17,-0.34,True,1,1099,-57.97,-49913.23,63709.03,13795.8
7846,1959-05-14,58.37,0.4,0.69,58.37,0.0,True,1,1100,-58.37,-49971.6,64207.0,14235.4
7847,1959-05-15,58.16,-0.21,-0.36,58.37,-0.36,True,1,1101,-58.16,-50029.76,64034.16,14004.4
7848,1959-05-18,58.15,-0.01,-0.02,58.37,-0.38,True,1,1102,-58.15,-50087.91,64081.3,13993.39
7849,1959-05-19,58.32,0.17,0.29,58.37,-0.09,True,1,1103,-58.32,-50146.23,64326.96,14180.73
7850,1959-05-20,58.09,-0.23,-0.39,58.37,-0.48,True,1,1104,-58.09,-50204.32,64131.36,13927.04
7851,1959-05-21,58.14,0.05,0.09,58.37,-0.39,True,1,1105,-58.14,-50262.46,64244.7,13982.24
7852,1959-05-22,58.33,0.19,0.33,58.37,-0.07,True,1,1106,-58.33,-50320.79,64512.98,14192.19
7853,1959-05-25,58.18,-0.15,-0.26,58.37,-0.33,True,1,1107,-58.18,-50378.97,64405.26,14026.29
7854,1959-05-26,58.09,-0.09,-0.16,58.37,-0.48,True,1,1108,-58.09,-50437.06,64363.72,13926.66
7855,1959-05-27,58.19,0.1,0.17,58.37,-0.31,True,1,1109,-58.19,-50495.25,64532.71,14037.46
7856,1959-05-28,58.39,0.2,0.34,58.39,0.0,True,1,1110,-58.39,-50553.64,64812.9,14259.26
7857,1959-05-29,58.68,0.29,0.5,58.68,0.0,True,1,1111,-58.68,-50612.32,65193.48,14581.16
7858,1959-06-01,58.63,-0.05,-0.08,58.68,-0.08,True,1,1112,-58.63,-50670.95,65196.56,14525.61
7859,1959-06-02,58.23,-0.4,-0.68,58.68,-0.77,True,1,1113,-58.23,-50729.18,64809.99,14080.81
7860,1959-06-03,58.25,0.02,0.03,58.68,-0.73,True,1,1114,-58.25,-50787.43,64890.5,14103.07
7861,1959-06-04,57.63,-0.62,-1.06,58.68,-1.79,True,1,1115,-57.63,-50845.06,64257.45,13412.39
7862,1959-06-05,57.51,-0.12,-0.21,58.68,-1.99,True,1,1116,-57.51,-50902.57,64181.16,13278.59
7863,1959-06-08,56.76,-0.75,-1.3,58.68,-3.27,True,1,1117,-56.76,-50959.33,63400.92,12441.59
7864,1959-06-09,56.36,-0.4,-0.7,58.68,-3.95,True,1,1118,-56.36,-51015.69,63010.48,11994.79
7865,1959-06-10,57.19,0.83,1.47,58.68,-2.54,True,1,1119,-57.19,-51072.88,63995.61,12922.73
7866,1959-06-11,57.25,0.06,0.1,58.68,-2.44,True,1,1120,-57.25,-51130.13,64120.0,12989.87
7867,1959-06-12,57.29,0.04,0.07,58.68,-2.37,True,1,1121,-57.29,-51187.42,64222.09,13034.67
7868,1959-06-15,56.99,-0.3,-0.52,58.68,-2.88,True,1,1122,-56.99,-51244.41,63942.78,12698.37
7869,1959-06-16,56.56,-0.43,-0.76,58.68,-3.61,True,1,1123,-56.56,-51300.97,63516.88,12215.91
7870,1959-06-17,57.09,0.53,0.94,58.68,-2.71,True,1,1124,-57.09,-51358.06,64169.16,12811.1
7871,1959-06-18,57.05,-0.04,-0.07,58.68,-2.78,True,1,1125,-57.05,-51415.11,64181.25,12766.14
7872,1959-06-19,57.13,0.08,0.14,58.68,-2.64,True,1,1126,-57.13,-51472.24,64328.38,12856.14
7873,1959-06-22,57.13,0.0,0.0,58.68,-2.64,True,1,1127,-57.13,-51529.37,64385.51,12856.14
7874,1959-06-23,57.12,-0.01,-0.02,58.68,-2.66,True,1,1128,-57.12,-51586.49,64431.36,12844.87
7875,1959-06-24,57.41,0.29,0.51,58.68,-2.16,True,1,1129,-57.41,-51643.9,64815.89,13171.99
7876,1959-06-25,57.73,0.32,0.56,58.68,-1.62,True,1,1130,-57.73,-51701.63,65234.9,13533.27
7877,1959-06-26,57.98,0.25,0.43,58.68,-1.19,True,1,1131,-57.98,-51759.61,65575.38,13815.77
7878,1959-06-29,58.37,0.39,0.67,58.68,-0.53,True,1,1132,-58.37,-51817.98,66074.84,14256.86
7879,1959-06-30,58.47,0.1,0.17,58.68,-0.36,True,1,1133,-58.47,-51876.45,66246.51,14370.06
7880,1959-07-01,58.97,0.5,0.86,58.97,0.0,True,1,1134,-58.97,-51935.42,66871.98,14936.56
7881,1959-07-02,59.28,0.31,0.53,59.28,0.0,True,1,1135,-59.28,-51994.7,67282.8,15288.1
7882,1959-07-06,59.65,0.37,0.62,59.65,0.0,True,1,1136,-59.65,-52054.35,67762.4,15708.05
7883,1959-07-07,60.01,0.36,0.6,60.01,0.0,True,1,1137,-60.01,-52114.36,68231.37,16117.01
7884,1959-07-08,60.03,0.02,0.03,60.03,0.0,True,1,1138,-60.03,-52174.39,68314.14,16139.75
7885,1959-07-09,59.97,-0.06,-0.1,60.03,-0.1,True,1,1139,-59.97,-52234.36,68305.83,16071.47
7886,1959-07-10,59.91,-0.06,-0.1,60.03,-0.2,True,1,1140,-59.91,-52294.27,68297.4,16003.13
7887,1959-07-13,59.41,-0.5,-0.84,60.03,-1.03,True,1,1141,-59.41,-52353.68,67786.81,15433.13
7888,1959-07-14,59.55,0.14,0.24,60.03,-0.8,True,1,1142,-59.55,-52413.23,68006.1,15592.87
7889,1959-07-15,59.59,0.04,0.07,60.03,-0.73,True,1,1143,-59.59,-52472.82,68111.37,15638.55
7890,1959-07-16,59.41,-0.18,-0.3,60.03,-1.03,True,1,1144,-59.41,-52532.23,67965.04,15432.81
7891,1959-07-17,59.19,-0.22,-0.37,60.03,-1.4,True,1,1145,-59.19,-52591.42,67772.55,15181.13
7892,1959-07-20,58.91,-0.28,-0.47,60.03,-1.87,True,1,1146,-58.91,-52650.33,67510.86,14860.53
7893,1959-07-21,59.41,0.5,0.85,60.03,-1.03,True,1,1147,-59.41,-52709.74,68143.27,15433.53
7894,1959-07-22,59.61,0.2,0.34,60.03,-0.7,True,1,1148,-59.61,-52769.35,68432.28,15662.93
7895,1959-07-23,59.67,0.06,0.1,60.03,-0.6,True,1,1149,-59.67,-52829.02,68560.83,15731.81
7896,1959-07-24,59.65,-0.02,-0.03,60.03,-0.63,True,1,1150,-59.65,-52888.67,68597.5,15708.83
7897,1959-07-27,60.02,0.37,0.62,60.03,-0.02,True,1,1151,-60.02,-52948.69,69083.02,16134.33
7898,1959-07-28,60.32,0.3,0.5,60.32,0.0,True,1,1152,-60.32,-53009.01,69488.64,16479.63
7899,1959-07-29,60.62,0.3,0.5,60.62,0.0,True,1,1153,-60.62,-53069.63,69894.86,16825.23
7900,1959-07-30,60.5,-0.12,-0.2,60.62,-0.2,True,1,1154,-60.5,-53130.13,69817.0,16686.87
7901,1959-07-31,60.51,0.01,0.02,60.62,-0.18,True,1,1155,-60.51,-53190.64,69889.05,16698.41
7902,1959-08-03,60.71,0.2,0.33,60.71,0.0,True,1,1156,-60.71,-53251.35,70180.76,16929.41
7903,1959-08-04,60.61,-0.1,-0.16,60.71,-0.16,True,1,1157,-60.61,-53311.96,70125.77,16813.81
7904,1959-08-05,60.3,-0.31,-0.51,60.71,-0.68,True,1,1158,-60.3,-53372.26,69827.4,16455.14
7905,1959-08-06,60.24,-0.06,-0.1,60.71,-0.77,True,1,1159,-60.24,-53432.5,69818.16,16385.66
7906,1959-08-07,59.87,-0.37,-0.61,60.71,-1.38,True,1,1160,-59.87,-53492.37,69449.2,15956.83
7907,1959-08-10,58.62,-1.25,-2.09,60.71,-3.44,True,1,1161,-58.62,-53550.99,68057.82,14506.83
7908,1959-08-11,59.39,0.77,1.31,60.71,-2.17,True,1,1162,-59.39,-53610.38,69011.18,15400.8
7909,1959-08-12,59.25,-0.14,-0.24,60.71,-2.4,True,1,1163,-59.25,-53669.63,68907.75,15238.12
7910,1959-08-13,59.15,-0.1,-0.17,60.71,-2.57,True,1,1164,-59.15,-53728.78,68850.6,15121.82
7911,1959-08-14,59.29,0.14,0.24,60.71,-2.34,True,1,1165,-59.29,-53788.07,69072.85,15284.78
7912,1959-08-17,59.17,-0.12,-0.2,60.71,-2.54,True,1,1166,-59.17,-53847.24,68992.22,15144.98
7913,1959-08-18,58.62,-0.55,-0.93,60.71,-3.44,True,1,1167,-58.62,-53905.86,68409.54,14503.68
7914,1959-08-19,58.27,-0.35,-0.6,60.71,-4.02,True,1,1168,-58.27,-53964.13,68059.36,14095.23
7915,1959-08-20,59.14,0.87,1.49,60.71,-2.59,True,1,1169,-59.14,-54023.27,69134.66,15111.39
7916,1959-08-21,59.08,-0.06,-0.1,60.71,-2.68,True,1,1170,-59.08,-54082.35,69123.6,15041.25
7917,1959-08-24,58.87,-0.21,-0.36,60.71,-3.03,True,1,1171,-58.87,-54141.22,68936.77,14795.55
7918,1959-08-25,58.99,0.12,0.2,60.71,-2.83,True,1,1172,-58.99,-54200.21,69136.28,14936.07
7919,1959-08-26,59.07,0.08,0.14,60.71,-2.7,True,1,1173,-59.07,-54259.28,69289.11,15029.83
7920,1959-08-27,59.58,0.51,0.86,60.71,-1.86,True,1,1174,-59.58,-54318.86,69946.92,15628.06
7921,1959-08-28,59.6,0.02,0.03,60.71,-1.83,True,1,1175,-59.6,-54378.46,70030.0,15651.54
7922,1959-08-31,59.6,0.0,0.0,60.71,-1.83,True,1,1176,-59.6,-54438.06,70089.6,15651.54
7923,1959-09-01,58.87,-0.73,-1.23,60.71,-3.03,True,1,1177,-58.87,-54496.93,69289.99,14793.06
7924,1959-09-02,58.92,0.05,0.08,60.71,-2.95,True,1,1178,-58.92,-54555.85,69407.76,14851.91
7925,1959-09-03,58.26,-0.66,-1.12,60.71,-4.04,True,1,1179,-58.26,-54614.11,68688.54,14074.43
7926,1959-09-04,58.54,0.28,0.48,60.71,-3.57,True,1,1180,-58.54,-54672.65,69077.2,14404.55
7927,1959-09-08,57.7,-0.84,-1.44,60.71,-4.96,True,1,1181,-57.7,-54730.35,68143.7,13413.35
7928,1959-09-09,57.29,-0.41,-0.71,60.71,-5.63,True,1,1182,-57.29,-54787.64,67716.78,12929.14
7929,1959-09-10,56.99,-0.3,-0.52,60.71,-6.13,True,1,1183,-56.99,-54844.63,67419.17,12574.54
7930,1959-09-11,57.41,0.42,0.74,60.71,-5.44,True,1,1184,-57.41,-54902.04,67973.44,13071.4
7931,1959-09-14,56.99,-0.42,-0.73,60.71,-6.13,True,1,1185,-56.99,-54959.03,67533.15,12574.12
7932,1959-09-15,56.68,-0.31,-0.54,60.71,-6.64,True,1,1186,-56.68,-55015.71,67222.48,12206.77
7933,1959-09-16,56.72,0.04,0.07,60.71,-6.57,True,1,1187,-56.72,-55072.43,67326.64,12254.21
7934,1959-09-17,56.41,-0.31,-0.55,60.71,-7.08,True,1,1188,-56.41,-55128.84,67015.08,11886.24
7935,1959-09-18,56.19,-0.22,-0.39,60.71,-7.44,True,1,1189,-56.19,-55185.03,66809.91,11624.88
7936,1959-09-21,55.27,-0.92,-1.64,60.71,-8.96,True,1,1190,-55.27,-55240.3,65771.3,10531.0
7937,1959-09-22,55.14,-0.13,-0.24,60.71,-9.18,True,1,1191,-55.14,-55295.44,65671.74,10376.3
7938,1959-09-23,55.82,0.68,1.23,60.71,-8.06,True,1,1192,-55.82,-55351.26,66537.44,11186.18
7939,1959-09-24,56.78,0.96,1.72,60.71,-6.47,True,1,1193,-56.78,-55408.04,67738.54,12330.5
7940,1959-09-25,56.73,-0.05,-0.09,60.71,-6.56,True,1,1194,-56.73,-55464.77,67735.62,12270.85
7941,1959-09-28,57.15,0.42,0.74,60.71,-5.86,True,1,1195,-57.15,-55521.92,68294.25,12772.33
7942,1959-09-29,57.51,0.36,0.63,60.71,-5.27,True,1,1196,-57.51,-55579.43,68781.96,13202.53
7943,1959-09-30,56.88,-0.63,-1.1,60.71,-6.31,True,1,1197,-56.88,-55636.31,68085.36,12449.05
7944,1959-10-01,56.94,0.06,0.1,60.71,-6.21,True,1,1198,-56.94,-55693.25,68214.12,12520.87
7945,1959-10-02,57.2,0.26,0.46,60.71,-5.78,True,1,1199,-57.2,-55750.45,68582.8,12832.35
7946,1959-10-05,57.14,-0.06,-0.1,60.71,-5.88,True,1,1200,-57.14,-55807.59,68568.0,12760.41
7947,1959-10-06,57.09,-0.05,-0.09,60.71,-5.96,True,1,1201,-57.09,-55864.68,68565.09,12700.41
7948,1959-10-07,56.94,-0.15,-0.26,60.71,-6.21,True,1,1202,-56.94,-55921.62,68441.88,12520.26
7949,1959-10-08,56.81,-0.13,-0.23,60.71,-6.42,True,1,1203,-56.81,-55978.43,68342.43,12364.0
7950,1959-10-09,57.0,0.19,0.33,60.71,-6.11,True,1,1204,-57.0,-56035.43,68628.0,12592.57
7951,1959-10-12,57.32,0.32,0.56,60.71,-5.58,True,1,1205,-57.32,-56092.75,69070.6,12977.85
7952,1959-10-13,57.16,-0.16,-0.28,60.71,-5.85,True,1,1206,-57.16,-56149.91,68934.96,12785.05
7953,1959-10-14,56.71,-0.45,-0.79,60.71,-6.59,True,1,1207,-56.71,-56206.62,68448.97,12242.35
7954,1959-10-15,56.87,0.16,0.28,60.71,-6.32,True,1,1208,-56.87,-56263.49,68698.96,12435.47
7955,1959-10-16,57.33,0.46,0.81,60.71,-5.57,True,1,1209,-57.33,-56320.82,69311.97,12991.15
7956,1959-10-19,57.01,-0.32,-0.56,60.71,-6.1,True,1,1210,-57.01,-56377.83,68982.1,12604.27
7957,1959-10-20,56.66,-0.35,-0.61,60.71,-6.67,True,1,1211,-56.66,-56434.49,68615.26,12180.77
7958,1959-10-21,56.55,-0.11,-0.19,60.71,-6.85,True,1,1212,-56.55,-56491.04,68538.6,12047.56
7959,1959-10-22,56.0,-0.55,-0.97,60.71,-7.76,True,1,1213,-56.0,-56547.04,67928.0,11380.96
7960,1959-10-23,56.56,0.56,1.0,60.71,-6.84,True,1,1214,-56.56,-56603.6,68663.84,12060.24
7961,1959-10-26,56.94,0.38,0.67,60.71,-6.21,True,1,1215,-56.94,-56660.54,69182.1,12521.56
7962,1959-10-27,57.42,0.48,0.84,60.71,-5.42,True,1,1216,-57.42,-56717.96,69822.72,13104.76
7963,1959-10-28,57.46,0.04,0.07,60.71,-5.35,True,1,1217,-57.46,-56775.42,69928.82,13153.4
7964,1959-10-29,57.41,-0.05,-0.09,60.71,-5.44,True,1,1218,-57.41,-56832.83,69925.38,13092.55
7965,1959-10-30,57.52,0.11,0.19,60.71,-5.25,True,1,1219,-57.52,-56890.35,70116.88,13226.53
7966,1959-11-02,57.41,-0.11,-0.19,60.71,-5.44,True,1,1220,-57.41,-56947.76,70040.2,13092.44
7967,1959-11-04,57.26,-0.15,-0.26,60.71,-5.68,True,1,1221,-57.26,-57005.02,69914.46,12909.44
7968,1959-11-05,57.32,0.06,0.1,60.71,-5.58,True,1,1222,-57.32,-57062.34,70045.04,12982.7
7969,1959-11-06,57.6,0.28,0.49,60.71,-5.12,True,1,1223,-57.6,-57119.94,70444.8,13324.86
7970,1959-11-09,57.5,-0.1,-0.17,60.71,-5.29,True,1,1224,-57.5,-57177.44,70380.0,13202.56
7971,1959-11-10,57.48,-0.02,-0.04,60.71,-5.32,True,1,1225,-57.48,-57234.92,70413.0,13178.08
7972,1959-11-11,57.49,0.01,0.02,60.71,-5.3,True,1,1226,-57.49,-57292.41,70482.74,13190.33
7973,1959-11-12,57.17,-0.32,-0.56,60.71,-5.83,True,1,1227,-57.17,-57349.58,70147.59,12798.01
7974,1959-11-13,56.85,-0.32,-0.56,60.71,-6.36,True,1,1228,-56.85,-57406.43,69811.8,12405.37
7975,1959-11-16,56.22,-0.63,-1.11,60.71,-7.4,True,1,1229,-56.22,-57462.65,69094.38,11631.73
7976,1959-11-17,56.38,0.16,0.28,60.71,-7.13,True,1,1230,-56.38,-57519.03,69347.4,11828.37
7977,1959-11-18,56.99,0.61,1.08,60.71,-6.13,True,1,1231,-56.99,-57576.02,70154.69,12578.67
7978,1959-11-19,56.94,-0.05,-0.09,60.71,-6.21,True,1,1232,-56.94,-57632.96,70150.08,12517.12
7979,1959-11-20,56.97,0.03,0.05,60.71,-6.16,True,1,1233,-56.97,-57689.93,70244.01,12554.08
7980,1959-11-23,57.08,0.11,0.19,60.71,-5.98,True,1,1234,-57.08,-57747.01,70436.72,12689.71
7981,1959-11-24,57.35,0.27,0.47,60.71,-5.54,True,1,1235,-57.35,-57804.36,70827.25,13022.89
7982,1959-11-25,57.44,0.09,0.16,60.71,-5.39,True,1,1236,-57.44,-57861.8,70995.84,13134.04
7983,1959-11-27,57.7,0.26,0.45,60.71,-4.96,True,1,1237,-57.7,-57919.5,71374.9,13455.4
7984,1959-11-30,58.28,0.58,1.0,60.71,-4.0,True,1,1238,-58.28,-57977.78,72150.64,14172.86
7985,1959-12-01,58.7,0.42,0.72,60.71,-3.31,True,1,1239,-58.7,-58036.48,72729.3,14692.82
7986,1959-12-02,58.6,-0.1,-0.17,60.71,-3.48,True,1,1240,-58.6,-58095.08,72664.0,14568.92
7987,1959-12-03,58.73,0.13,0.22,60.71,-3.26,True,1,1241,-58.73,-58153.81,72883.93,14730.12
7988,1959-12-04,58.85,0.12,0.2,60.71,-3.06,True,1,1242,-58.85,-58212.66,73091.7,14879.04
7989,1959-12-07,58.96,0.11,0.19,60.71,-2.88,True,1,1243,-58.96,-58271.62,73287.28,15015.66
7990,1959-12-08,59.34,0.38,0.64,60.71,-2.26,True,1,1244,-59.34,-58330.96,73818.96,15488.0
7991,1959-12-09,58.97,-0.37,-0.62,60.71,-2.87,True,1,1245,-58.97,-58389.93,73417.65,15027.72
7992,1959-12-10,59.02,0.05,0.08,60.71,-2.78,True,1,1246,-59.02,-58448.95,73538.92,15089.97
7993,1959-12-11,58.88,-0.14,-0.24,60.71,-3.01,True,1,1247,-58.88,-58507.83,73423.36,14915.53
7994,1959-12-14,59.04,0.16,0.27,60.71,-2.75,True,1,1248,-59.04,-58566.87,73681.92,15115.05
7995,1959-12-15,58.9,-0.14,-0.24,60.71,-2.98,True,1,1249,-58.9,-58625.77,73566.1,14940.33
7996,1959-12-16,58.97,0.07,0.12,60.71,-2.87,True,1,1250,-58.97,-58684.74,73712.5,15027.76
7997,1959-12-17,58.86,-0.11,-0.19,60.71,-3.05,True,1,1251,-58.86,-58743.6,73633.86,14890.26
7998,1959-12-18,59.14,0.28,0.48,60.71,-2.59,True,1,1252,-59.14,-58802.74,74043.28,15240.54
7999,1959-12-21,59.21,0.07,0.12,60.71,-2.47,True,1,1253,-59.21,-58861.95,74190.13,15328.18
8000,1959-12-22,59.14,-0.07,-0.12,60.71,-2.59,True,1,1254,-59.14,-58921.09,74161.56,15240.47
8001,1959-12-23,58.96,-0.18,-0.3,60.71,-2.88,True,1,1255,-58.96,-58980.05,73994.8,15014.75
8002,1959-12-24,59.0,0.04,0.07,60.71,-2.82,True,1,1256,-59.0,-59039.05,74104.0,15064.95
8003,1959-12-28,58.98,-0.02,-0.03,60.71,-2.85,True,1,1257,-58.98,-59098.03,74137.86,15039.83
8004,1959-12-29,59.3,0.32,0.54,60.71,-2.32,True,1,1258,-59.3,-59157.33,74599.4,15442.07
8005,1959-12-30,59.77,0.47,0.79,60.71,-1.55,True,1,1259,-59.77,-59217.1,75250.43,16033.33
8006,1959-12-31,59.89,0.12,0.2,60.71,-1.35,True,1,1260,-59.89,-59276.99,75461.4,16184.41
8007,1960-01-04,59.91,0.02,0.03,60.71,-1.32,True,1,1261,-59.91,-59336.9,75546.51,16209.61
8008,1960-01-05,60.39,0.48,0.8,60.71,-0.53,True,1,1262,-60.39,-59397.29,76212.18,16814.89
8009,1960-01-06,60.13,-0.26,-0.43,60.71,-0.96,True,1,1263,-60.13,-59457.42,75944.19,16486.77
8010,1960-01-07,59.69,-0.44,-0.73,60.71,-1.68,True,1,1264,-59.69,-59517.11,75448.16,15931.05
8011,1960-01-08,59.5,-0.19,-0.32,60.71,-1.99,True,1,1265,-59.5,-59576.61,75267.5,15690.89
8012,1960-01-11,58.77,-0.73,-1.23,60.71,-3.2,True,1,1266,-58.77,-59635.38,74402.82,14767.44
8013,1960-01-12,58.41,-0.36,-0.61,60.71,-3.79,True,1,1267,-58.41,-59693.79,74005.47,14311.68
8014,1960-01-13,58.08,-0.33,-0.56,60.71,-4.33,True,1,1268,-58.08,-59751.87,73645.44,13893.57
8015,1960-01-14,58.4,0.32,0.55,60.71,-3.8,True,1,1269,-58.4,-59810.27,74109.6,14299.33
8016,1960-01-15,58.38,-0.02,-0.03,60.71,-3.84,True,1,1270,-58.38,-59868.65,74142.6,14273.95
8017,1960-01-18,57.89,-0.49,-0.84,60.71,-4.64,True,1,1271,-57.89,-59926.54,73578.19,13651.65
8018,1960-01-19,57.27,-0.62,-1.07,60.71,-5.67,True,1,1272,-57.27,-59983.81,72847.44,12863.63
8019,1960-01-20,57.07,-0.2,-0.35,60.71,-6.0,True,1,1273,-57.07,-60040.88,72650.11,12609.23
8020,1960-01-21,57.21,0.14,0.24,60.71,-5.76,True,1,1274,-57.21,-60098.09,72885.54,12787.45
8021,1960-01-22,57.38,0.17,0.3,60.71,-5.48,True,1,1275,-57.38,-60155.47,73159.5,13004.03
8022,1960-01-25,56.78,-0.6,-1.05,60.71,-6.47,True,1,1276,-56.78,-60212.25,72451.28,12239.03
8023,1960-01-26,56.86,0.08,0.14,60.71,-6.34,True,1,1277,-56.86,-60269.11,72610.22,12341.11
8024,1960-01-27,56.72,-0.14,-0.25,60.71,-6.57,True,1,1278,-56.72,-60325.83,72488.16,12162.33
8025,1960-01-28,56.13,-0.59,-1.04,60.71,-7.54,True,1,1279,-56.13,-60381.96,71790.27,11408.31
8026,1960-01-29,55.61,-0.52,-0.93,60.71,-8.4,True,1,1280,-55.61,-60437.57,71180.8,10743.23
8027,1960-02-01,55.96,0.35,0.63,60.71,-7.82,True,1,1281,-55.96,-60493.53,71684.76,11191.23
8028,1960-02-02,56.82,0.86,1.54,60.71,-6.41,True,1,1282,-56.82,-60550.35,72843.24,12292.89
8029,1960-02-03,56.32,-0.5,-0.88,60.71,-7.23,True,1,1283,-56.32,-60606.67,72258.56,11651.89
8030,1960-02-04,56.27,-0.05,-0.09,60.71,-7.31,True,1,1284,-56.27,-60662.94,72250.68,11587.74
8031,1960-02-05,55.98,-0.29,-0.52,60.71,-7.79,True,1,1285,-55.98,-60718.92,71934.3,11215.38
8032,1960-02-08,55.32,-0.66,-1.18,60.71,-8.88,True,1,1286,-55.32,-60774.24,71141.52,10367.28
8033,1960-02-09,55.84,0.52,0.94,60.71,-8.02,True,1,1287,-55.84,-60830.08,71866.08,11036.0
8034,1960-02-10,55.49,-0.35,-0.63,60.71,-8.6,True,1,1288,-55.49,-60885.57,71471.12,10585.55
8035,1960-02-11,55.18,-0.31,-0.56,60.71,-9.11,True,1,1289,-55.18,-60940.75,71127.02,10186.27
8036,1960-02-12,55.46,0.28,0.51,60.71,-8.65,True,1,1290,-55.46,-60996.21,71543.4,10547.19
8037,1960-02-15,55.17,-0.29,-0.52,60.71,-9.12,True,1,1291,-55.17,-61051.38,71224.47,10173.09
8038,1960-02-16,54.73,-0.44,-0.8,60.71,-9.85,True,1,1292,-54.73,-61106.11,70711.16,9605.05
8039,1960-02-17,55.03,0.3,0.55,60.71,-9.36,True,1,1293,-55.03,-61161.14,71153.79,9992.65
8040,1960-02-18,55.8,0.77,1.4,60.71,-8.09,True,1,1294,-55.8,-61216.94,72205.2,10988.26
8041,1960-02-19,56.24,0.44,0.79,60.71,-7.36,True,1,1295,-56.24,-61273.18,72830.8,11557.62
8042,1960-02-23,55.94,-0.3,-0.53,60.71,-7.86,True,1,1296,-55.94,-61329.12,72498.24,11169.12
8043,1960-02-24,55.74,-0.2,-0.36,60.71,-8.19,True,1,1297,-55.74,-61384.86,72294.78,10909.92
8044,1960-02-25,55.93,0.19,0.34,60.71,-7.87,True,1,1298,-55.93,-61440.79,72597.14,11156.35
8045,1960-02-26,56.16,0.23,0.41,60.71,-7.5,True,1,1299,-56.16,-61496.95,72951.84,11454.89
