date,close,daily change,daily change pct,high to date,off from high,buy,shares bought,shares owned,cash spend,cash balance,market value,current gain
1956-12-06,46.81,0.42,0.9,49.64,-5.7,False,0,0,0.0,0.0,0.0,0.0
1956-12-07,47.04,0.23,0.49,49.64,-5.24,False,0,0,0.0,0.0,0.0,0.0
1956-12-10,46.8,-0.24,-0.51,49.64,-5.72,False,0,0,0.0,0.0,0.0,0.0
1956-12-11,46.48,-0.32,-0.68,49.64,-6.37,False,0,0,0.0,0.0,0.0,0.0
1956-12-12,46.13,-0.35,-0.75,49.64,-7.07,False,0,0,0.0,0.0,0.0,0.0
1956-12-13,46.5,0.37,0.8,49.64,-6.33,False,0,0,0.0,0.0,0.0,0.0
1956-12-14,46.54,0.04,0.09,49.64,-6.24,False,0,0,0.0,0.0,0.0,0.0
1956-12-17,46.54,0.0,0.0,49.64,-6.24,False,0,0,0.0,0.0,0.0,0.0
1956-12-18,46.54,0.0,0.0,49.64,-6.24,False,0,0,0.0,0.0,0.0,0.0
1956-12-19,46.43,-0.11,-0.24,49.64,-6.47,False,0,0,0.0,0.0,0.0,0.0
1956-12-20,46.07,-0.36,-0.78,49.64,-7.19,False,0,0,0.0,0.0,0.0,0.0
1956-12-21,46.37,0.3,0.65,49.64,-6.59,False,0,0,0.0,0.0,0.0,0.0
1956-12-26,46.39,0.02,0.04,49.64,-6.55,False,0,0,0.0,0.0,0.0,0.0
1956-12-27,46.35,-0.04,-0.09,49.64,-6.63,False,0,0,0.0,0.0,0.0,0.0
1956-12-28,46.56,0.21,0.45,49.64,-6.2,False,0,0,0.0,0.0,0.0,0.0
1956-12-31,46.67,0.11,0.24,49.64,-5.98,False,0,0,0.0,0.0,0.0,0.0
1957-01-02,46.2,-0.47,-1.01,49.64,-6.93,False,0,0,0.0,0.0,0.0,0.0
1957-01-03,46.6,0.4,0.87,49.64,-6.12,False,0,0,0.0,0.0,0.0,0.0
1957-01-04,46.66,0.06,0.13,49.64,-6.0,False,0,0,0.0,0.0,0.0,0.0
1957-01-07,46.42,-0.24,-0.51,49.64,-6.49,False,0,0,0.0,0.0,0.0,0.0
1957-01-08,46.25,-0.17,-0.37,49.64,-6.83,False,0,0,0.0,0.0,0.0,0.0
1957-01-09,46.16,-0.09,-0.2,49.64,-7.01,False,0,0,0.0,0.0,0.0,0.0
1957-01-10,46.27,0.11,0.24,49.64,-6.79,False,0,0,0.0,0.0,0.0,0.0
1957-01-11,46.18,-0.09,-0.2,49.64,-6.97,False,0,0,0.0,0.0,0.0,0.0
1957-01-14,45.86,-0.32,-0.69,49.64,-7.62,False,0,0,0.0,0.0,0.0,0.0
1957-01-15,45.18,-0.68,-1.48,49.64,-8.98,False,0,0,0.0,0.0,0.0,0.0
1957-01-16,45.23,0.05,0.11,49.64,-8.88,False,0,0,0.0,0.0,0.0,0.0
1957-01-17,45.22,-0.01,-0.02,49.64,-8.9,False,0,0,0.0,0.0,0.0,0.0
1957-01-18,44.64,-0.58,-1.28,49.64,-10.07,False,0,0,0.0,0.0,0.0,0.0
1957-01-21,44.4,-0.24,-0.54,49.64,-10.56,False,0,0,0.0,0.0,0.0,0.0
1957-01-22,44.53,0.13,0.29,49.64,-10.29,False,0,0,0.0,0.0,0.0,0.0
1957-01-23,44.87,0.34,0.76,49.64,-9.61,False,0,0,0.0,0.0,0.0,0.0
1957-01-24,45.03,0.16,0.36,49.64,-9.29,False,0,0,0.0,0.0,0.0,0.0
1957-01-25,44.82,-0.21,-0.47,49.64,-9.71,False,0,0,0.0,0.0,0.0,0.0
1957-01-28,44.49,-0.33,-0.74,49.64,-10.38,False,0,0,0.0,0.0,0.0,0.0
1957-01-29,44.71,0.22,0.49,49.64,-9.93,False,0,0,0.0,0.0,0.0,0.0
1957-01-30,44.91,0.2,0.45,49.64,-9.53,False,0,0,0.0,0.0,0.0,0.0
1957-01-31,44.72,-0.19,-0.42,49.64,-9.91,False,0,0,0.0,0.0,0.0,0.0
1957-02-01,44.62,-0.1,-0.22,49.64,-10.11,False,0,0,0.0,0.0,0.0,0.0
1957-02-04,44.53,-0.09,-0.2,49.64,-10.29,False,0,0,0.0,0.0,0.0,0.0
1957-02-05,43.89,-0.64,-1.44,49.64,-11.58,False,0,0,0.0,0.0,0.0,0.0
1957-02-06,43.82,-0.07,-0.16,49.64,-11.72,False,0,0,0.0,0.0,0.0,0.0
1957-02-07,43.62,-0.2,-0.46,49.64,-12.13,False,0,0,0.0,0.0,0.0,0.0
1957-02-08,43.32,-0.3,-0.69,49.64,-12.73,False,0,0,0.0,0.0,0.0,0.0
1957-02-11,42.57,-0.75,-1.73,49.64,-14.24,False,0,0,0.0,0.0,0.0,0.0
1957-02-12,42.39,-0.18,-0.42,49.64,-14.6,False,0,0,0.0,0.0,0.0,0.0
1957-02-13,43.04,0.65,1.53,49.64,-13.3,False,0,0,0.0,0.0,0.0,0.0
1957-02-14,42.99,-0.05,-0.12,49.64,-13.4,False,0,0,0.0,0.0,0.0,0.0
1957-02-15,43.51,0.52,1.21,49.64,-12.35,False,0,0,0.0,0.0,0.0,0.0
1957-02-18,43.46,-0.05,-0.12,49.64,-12.45,False,0,0,0.0,0.0,0.0,0.0
1957-02-19,43.49,0.03,0.07,49.64,-12.39,False,0,0,0.0,0.0,0.0,0.0
1957-02-20,43.63,0.14,0.32,49.64,-12.11,False,0,0,0.0,0.0,0.0,0.0
1957-02-21,43.48,-0.15,-0.34,49.64,-12.41,False,0,0,0.0,0.0,0.0,0.0
1957-02-25,43.38,-0.1,-0.23,49.64,-12.61,False,0,0,0.0,0.0,0.0,0.0
1957-02-26,43.45,0.07,0.16,49.64,-12.47,False,0,0,0.0,0.0,0.0,0.0
1957-02-27,43.41,-0.04,-0.09,49.64,-12.55,False,0,0,0.0,0.0,0.0,0.0
1957-02-28,43.26,-0.15,-0.35,49.64,-12.85,False,0,0,0.0,0.0,0.0,0.0
1957-03-01,43.74,0.48,1.11,49.64,-11.89,False,0,0,0.0,0.0,0.0,0.0
1957-03-04,44.06,0.32,0.73,49.64,-11.24,False,0,0,0.0,0.0,0.0,0.0
1957-03-05,44.22,0.16,0.36,49.64,-10.92,False,0,0,0.0,0.0,0.0,0.0
1957-03-06,44.23,0.01,0.02,49.64,-10.9,False,0,0,0.0,0.0,0.0,0.0
1957-03-07,44.21,-0.02,-0.04,49.64,-10.94,False,0,0,0.0,0.0,0.0,0.0
1957-03-08,44.07,-0.14,-0.32,49.64,-11.22,False,0,0,0.0,0.0,0.0,0.0
1957-03-11,43.78,-0.29,-0.66,49.64,-11.8,False,0,0,0.0,0.0,0.0,0.0
1957-03-12,43.75,-0.03,-0.07,49.64,-11.86,False,0,0,0.0,0.0,0.0,0.0
1957-03-13,44.04,0.29,0.66,49.64,-11.28,False,0,0,0.0,0.0,0.0,0.0
1957-03-14,44.07,0.03,0.07,49.64,-11.22,False,0,0,0.0,0.0,0.0,0.0
1957-03-15,44.05,-0.02,-0.04,49.64,-11.26,False,0,0,0.0,0.0,0.0,0.0
1957-03-18,43.85,-0.2,-0.45,49.64,-11.66,False,0,0,0.0,0.0,0.0,0.0
1957-03-19,44.04,0.19,0.43,49.64,-11.28,False,0,0,0.0,0.0,0.0,0.0
1957-03-20,44.1,0.06,0.14,49.64,-11.16,False,0,0,0.0,0.0,0.0,0.0
1957-03-21,44.11,0.01,0.02,49.64,-11.14,False,0,0,0.0,0.0,0.0,0.0
1957-03-22,44.06,-0.05,-0.11,49.64,-11.24,False,0,0,0.0,0.0,0.0,0.0
1957-03-25,43.88,-0.18,-0.41,49.64,-11.6,False,0,0,0.0,0.0,0.0,0.0
1957-03-26,43.91,0.03,0.07,49.64,-11.54,False,0,0,0.0,0.0,0.0,0.0
1957-03-27,44.09,0.18,0.41,49.64,-11.18,False,0,0,0.0,0.0,0.0,0.0
1957-03-28,44.18,0.09,0.2,49.64,-11.0,False,0,0,0.0,0.0,0.0,0.0
1957-03-29,44.11,-0.07,-0.16,49.64,-11.14,False,0,0,0.0,0.0,0.0,0.0
1957-04-01,44.14,0.03,0.07,49.64,-11.08,False,0,0,0.0,0.0,0.0,0.0
1957-04-02,44.42,0.28,0.63,49.64,-10.52,False,0,0,0.0,0.0,0.0,0.0
1957-04-03,44.54,0.12,0.27,49.64,-10.27,False,0,0,0.0,0.0,0.0,0.0
1957-04-04,44.44,-0.1,-0.22,49.64,-10.48,False,0,0,0.0,0.0,0.0,0.0
1957-04-05,44.49,0.05,0.11,49.64,-10.38,False,0,0,0.0,0.0,0.0,0.0
1957-04-08,44.39,-0.1,-0.22,49.64,-10.58,False,0,0,0.0,0.0,0.0,0.0
1957-04-09,44.79,0.4,0.9,49.64,-9.77,False,0,0,0.0,0.0,0.0,0.0
1957-04-10,44.98,0.19,0.42,49.64,-9.39,False,0,0,0.0,0.0,0.0,0.0
1957-04-11,44.98,0.0,0.0,49.64,-9.39,False,0,0,0.0,0.0,0.0,0.0
1957-04-12,44.98,0.0,0.0,49.64,-9.39,False,0,0,0.0,0.0,0.0,0.0
1957-04-15,44.95,-0.03,-0.07,49.64,-9.45,False,0,0,0.0,0.0,0.0,0.0
1957-04-16,45.02,0.07,0.16,49.64,-9.31,False,0,0,0.0,0.0,0.0,0.0
1957-04-17,45.08,0.06,0.13,49.64,-9.19,False,0,0,0.0,0.0,0.0,0.0
1957-04-18,45.41,0.33,0.73,49.64,-8.52,False,0,0,0.0,0.0,0.0,0.0
1957-04-22,45.48,0.07,0.15,49.64,-8.38,False,0,0,0.0,0.0,0.0,0.0
1957-04-23,45.65,0.17,0.37,49.64,-8.04,False,0,0,0.0,0.0,0.0,0.0
1957-04-24,45.72,0.07,0.15,49.64,-7.9,False,0,0,0.0,0.0,0.0,0.0
1957-04-25,45.56,-0.16,-0.35,49.64,-8.22,False,0,0,0.0,0.0,0.0,0.0
1957-04-26,45.5,-0.06,-0.13,49.64,-8.34,False,0,0,0.0,0.0,0.0,0.0
1957-04-29,45.73,0.23,0.5,49.64,-7.88,False,0,0,0.0,0.0,0.0,0.0
1957-04-30,45.74,0.01,0.02,49.64,-7.86,False,0,0,0.0,0.0,0.0,0.0
1957-05-01,46.02,0.28,0.61,49.64,-7.29,False,0,0,0.0,0.0,0.0,0.0
1957-05-02,46.39,0.37,0.8,49.64,-6.55,False,0,0,0.0,0.0,0.0,0.0
1957-05-03,46.34,-0.05,-0.11,49.64,-6.65,False,0,0,0.0,0.0,0.0,0.0
1957-05-06,46.27,-0.07,-0.15,49.64,-6.79,False,0,0,0.0,0.0,0.0,0.0
1957-05-07,46.13,-0.14,-0.3,49.64,-7.07,False,0,0,0.0,0.0,0.0,0.0
1957-05-08,46.31,0.18,0.39,49.64,-6.71,False,0,0,0.0,0.0,0.0,0.0
1957-05-09,46.36,0.05,0.11,49.64,-6.61,False,0,0,0.0,0.0,0.0,0.0
1957-05-10,46.59,0.23,0.5,49.64,-6.14,False,0,0,0.0,0.0,0.0,0.0
1957-05-13,46.88,0.29,0.62,49.64,-5.56,False,0,0,0.0,0.0,0.0,0.0
1957-05-14,46.67,-0.21,-0.45,49.64,-5.98,False,0,0,0.0,0.0,0.0,0.0
1957-05-15,46.83,0.16,0.34,49.64,-5.66,False,0,0,0.0,0.0,0.0,0.0
1957-05-16,47.02,0.19,0.41,49.64,-5.28,False,0,0,0.0,0.0,0.0,0.0
1957-05-17,47.15,0.13,0.28,49.64,-5.02,False,0,0,0.0,0.0,0.0,0.0
1957-05-20,47.35,0.2,0.42,49.64,-4.61,False,0,0,0.0,0.0,0.0,0.0
1957-05-21,47.33,-0.02,-0.04,49.64,-4.65,False,0,0,0.0,0.0,0.0,0.0
1957-05-22,47.14,-0.19,-0.4,49.64,-5.04,False,0,0,0.0,0.0,0.0,0.0
1957-05-23,47.15,0.01,0.02,49.64,-5.02,False,0,0,0.0,0.0,0.0,0.0
1957-05-24,47.21,0.06,0.13,49.64,-4.89,False,0,0,0.0,0.0,0.0,0.0
1957-05-27,46.78,-0.43,-0.91,49.64,-5.76,False,0,0,0.0,0.0,0.0,0.0
1957-05-28,46.69,-0.09,-0.19,49.64,-5.94,False,0,0,0.0,0.0,0.0,0.0
1957-05-29,47.11,0.42,0.9,49.64,-5.1,False,0,0,0.0,0.0,0.0,0.0
1957-05-31,47.43,0.32,0.68,49.64,-4.45,False,0,0,0.0,0.0,0.0,0.0
1957-06-03,47.37,-0.06,-0.13,49.64,-4.57,False,0,0,0.0,0.0,0.0,0.0
1957-06-04,47.28,-0.09,-0.19,49.64,-4.75,False,0,0,0.0,0.0,0.0,0.0
1957-06-05,47.27,-0.01,-0.02,49.64,-4.77,False,0,0,0.0,0.0,0.0,0.0
